"period";"yearmonth";"profilID";"insurer";"coverage";"type";"date_aspiration";"price"
"Y17W25";"Y17M06";"LOAN2017_46";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-25";"4585"
"Y17W25";"Y17M06";"LOAN2017_45";"AXA";"Minimum";"CLASSIQUE";"2017-06-25";"1517"
"Y17W25";"Y17M06";"LOAN2017_47";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-23";"2219"
"Y17W25";"Y17M06";"LOAN2017_45";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-25";"1578"
"Y17W25";"Y17M06";"LOAN2017_45";"Cardif";"Minimum";"BANCASSUREUR";"2017-06-25";"1558"
"Y17W25";"Y17M06";"LOAN2017_45";"Cardif";"Formule Optimum";"BANCASSUREUR";"2017-06-25";"2128"
"Y17W25";"Y17M06";"LOAN2017_47";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-23";"5642"
"Y17W25";"Y17M06";"LOAN2017_45";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-25";"2412"
"Y17W25";"Y17M06";"LOAN2017_45";"ALPTIS";"Formule Optimum";"RESIDUAL";"2017-06-25";"2900"
"Y17W25";"Y17M06";"LOAN2017_45";"AXA";"Formule Optimum";"CLASSIQUE";"2017-06-25";"3551"
"Y17W25";"Y17M06";"LOAN2017_45";"MAAF Assurances";"Formule Optimum";"MUTUELLE";"2017-06-25";"2949"
"Y17W25";"Y17M06";"LOAN2017_45";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-25";"1650"
"Y17W25";"Y17M06";"LOAN2017_45";"Zen'up";"Minimum";"RESIDUAL";"2017-06-25";"1187"
"Y17W25";"Y17M06";"LOAN2017_46";"AXA";"Formule Optimum";"CLASSIQUE";"2017-06-25";"7103"
"Y17W25";"Y17M06";"LOAN2017_46";"MAAF Assurances";"Formule Optimum";"MUTUELLE";"2017-06-25";"5900"
"Y17W25";"Y17M06";"LOAN2017_45";"Zen'up";"Formule Optimum";"RESIDUAL";"2017-06-25";"2291"
"Y17W25";"Y17M06";"LOAN2017_46";"Groupe AVIVA";"Minimum";"CLASSIQUE";"2017-06-25";"2959"
"Y17W25";"Y17M06";"LOAN2017_46";"ALPTIS";"Minimum";"RESIDUAL";"2017-06-25";"2459"
"Y17W25";"Y17M06";"LOAN2017_46";"Zen'up";"Minimum";"RESIDUAL";"2017-06-25";"2375"
"Y17W25";"Y17M06";"LOAN2017_46";"Cardif";"Minimum";"BANCASSUREUR";"2017-06-25";"2761"
"Y17W25";"Y17M06";"LOAN2017_46";"Groupe AVIVA";"Formule Optimum";"CLASSIQUE";"2017-06-25";"5421"
"Y17W25";"Y17M06";"LOAN2017_46";"Cardif";"Formule Optimum";"BANCASSUREUR";"2017-06-25";"4260"
"Y17W25";"Y17M06";"LOAN2017_46";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-25";"3300"
"Y17W25";"Y17M06";"LOAN2017_46";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-25";"3157"
"Y17W25";"Y17M06";"LOAN2017_46";"AXA";"Minimum";"CLASSIQUE";"2017-06-25";"3035"
"Y17W25";"Y17M06";"LOAN2017_46";"Zen'up";"Formule Optimum";"RESIDUAL";"2017-06-25";"4582"
"Y17W25";"Y17M06";"LOAN2017_47";"Zen'up";"Minimum";"RESIDUAL";"2017-06-23";"2969"
"Y17W25";"Y17M06";"LOAN2017_46";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-25";"4824"
"Y17W25";"Y17M06";"LOAN2017_47";"Groupe AVIVA";"Minimum";"CLASSIQUE";"2017-06-23";"3229"
"Y17W25";"Y17M06";"LOAN2017_47";"Zen'up";"Formule Optimum";"RESIDUAL";"2017-06-23";"5728"
"Y17W25";"Y17M06";"LOAN2017_47";"Cardif";"Minimum";"BANCASSUREUR";"2017-06-23";"3452"
"Y17W25";"Y17M06";"LOAN2017_47";"AXA";"Minimum";"CLASSIQUE";"2017-06-23";"3794"
"Y17W25";"Y17M06";"LOAN2017_47";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-23";"3946"
"Y17W25";"Y17M06";"LOAN2017_182";"CSF Assurances";"Formule Optimum";"RESIDUAL";"2017-06-23";"19212"
"Y17W25";"Y17M06";"LOAN2017_47";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-23";"4124"
"Y17W25";"Y17M06";"LOAN2017_47";"Cardif";"Formule Optimum";"BANCASSUREUR";"2017-06-23";"5325"
"Y17W25";"Y17M06";"LOAN2017_183";"CSF Assurances";"Formule Optimum";"RESIDUAL";"2017-06-24";"11972"
"Y17W25";"Y17M06";"LOAN2017_47";"Groupe AVIVA";"Formule Optimum";"CLASSIQUE";"2017-06-23";"5888"
"Y17W25";"Y17M06";"LOAN2017_47";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-23";"6029"
"Y17W25";"Y17M06";"LOAN2017_46";"ALPTIS";"Formule Optimum";"RESIDUAL";"2017-06-25";"4506"
"Y17W25";"Y17M06";"LOAN2017_47";"MAAF Assurances";"Formule Optimum";"MUTUELLE";"2017-06-23";"7374"
"Y17W25";"Y17M06";"LOAN2017_47";"AXA";"Formule Optimum";"CLASSIQUE";"2017-06-23";"8878"
"Y17W25";"Y17M06";"LOAN2017_51";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-24";"7892"
"Y17W25";"Y17M06";"LOAN2017_5";"ALPTIS";"Formule Optimum";"RESIDUAL";"2017-06-25";"4550"
"Y17W25";"Y17M06";"LOAN2017_48";"Cardif";"Minimum";"BANCASSUREUR";"2017-06-24";"4832"
"Y17W25";"Y17M06";"LOAN2017_48";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-24";"5774"
"Y17W25";"Y17M06";"LOAN2017_48";"AXA";"Minimum";"CLASSIQUE";"2017-06-24";"5312"
"Y17W25";"Y17M06";"LOAN2017_48";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-24";"5524"
"Y17W25";"Y17M06";"LOAN2017_48";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-24";"3107"
"Y17W25";"Y17M06";"LOAN2017_48";"Groupe AVIVA";"Minimum";"CLASSIQUE";"2017-06-24";"4521"
"Y17W25";"Y17M06";"LOAN2017_49";"Groupe AVIVA";"Minimum";"CLASSIQUE";"2017-06-23";"5166"
"Y17W25";"Y17M06";"LOAN2017_49";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-23";"3551"
"Y17W25";"Y17M06";"LOAN2017_49";"Cardif";"Minimum";"BANCASSUREUR";"2017-06-23";"5523"
"Y17W25";"Y17M06";"LOAN2017_49";"AXA";"Minimum";"CLASSIQUE";"2017-06-23";"6071"
"Y17W25";"Y17M06";"LOAN2017_49";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-23";"6314"
"Y17W25";"Y17M06";"LOAN2017_49";"SIMPL'ASSUR";"Minimum";"CLASSIQUE";"2017-06-23";"6379"
"Y17W25";"Y17M06";"LOAN2017_49";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-23";"8811"
"Y17W25";"Y17M06";"LOAN2017_49";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-23";"6599"
"Y17W25";"Y17M06";"LOAN2017_49";"Cardif";"Formule Optimum";"BANCASSUREUR";"2017-06-23";"8522"
"Y17W25";"Y17M06";"LOAN2017_5";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-25";"1751"
"Y17W25";"Y17M06";"LOAN2017_49";"Groupe AVIVA";"Formule Optimum";"CLASSIQUE";"2017-06-23";"9422"
"Y17W25";"Y17M06";"LOAN2017_49";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-23";"9647"
"Y17W25";"Y17M06";"LOAN2017_49";"SIMPL'ASSUR";"Formule Optimum";"CLASSIQUE";"2017-06-23";"11194"
"Y17W25";"Y17M06";"LOAN2017_5";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-25";"3880"
"Y17W25";"Y17M06";"LOAN2017_49";"MAAF Assurances";"Formule Optimum";"MUTUELLE";"2017-06-23";"11799"
"Y17W25";"Y17M06";"LOAN2017_49";"AXA";"Formule Optimum";"CLASSIQUE";"2017-06-23";"14206"
"Y17W25";"Y17M06";"LOAN2017_5";"ALPTIS";"Minimum";"RESIDUAL";"2017-06-25";"2542"
"Y17W25";"Y17M06";"LOAN2017_50";"ALPTIS";"Formule Optimum";"RESIDUAL";"2017-06-24";"9400"
"Y17W25";"Y17M06";"LOAN2017_5";"MAAF Assurances";"Formule Optimum";"MUTUELLE";"2017-06-25";"5889"
"Y17W25";"Y17M06";"LOAN2017_50";"ALPTIS";"Minimum";"RESIDUAL";"2017-06-24";"5128"
"Y17W25";"Y17M06";"LOAN2017_5";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-25";"3272"
"Y17W25";"Y17M06";"LOAN2017_5";"AXA";"Formule Optimum";"CLASSIQUE";"2017-06-25";"5785"
"Y17W25";"Y17M06";"LOAN2017_50";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-24";"9867"
"Y17W25";"Y17M06";"LOAN2017_5";"Cardif";"Formule Optimum";"BANCASSUREUR";"2017-06-25";"4008"
"Y17W25";"Y17M06";"LOAN2017_5";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-25";"4619"
"Y17W25";"Y17M06";"LOAN2017_50";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-24";"3998"
"Y17W25";"Y17M06";"LOAN2017_5";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-25";"3159"
"Y17W25";"Y17M06";"LOAN2017_5";"AXA";"Minimum";"CLASSIQUE";"2017-06-25";"2734"
"Y17W25";"Y17M06";"LOAN2017_5";"Cardif";"Minimum";"BANCASSUREUR";"2017-06-25";"2883"
"Y17W25";"Y17M06";"LOAN2017_51";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-24";"4139"
"Y17W25";"Y17M06";"LOAN2017_48";"Zen'up";"Minimum";"RESIDUAL";"2017-06-24";"4156"
"Y17W25";"Y17M06";"LOAN2017_49";"Zen'up";"Minimum";"RESIDUAL";"2017-06-23";"4750"
"Y17W25";"Y17M06";"LOAN2017_50";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-24";"7424"
"Y17W25";"Y17M06";"LOAN2017_50";"Cardif";"Formule Optimum";"BANCASSUREUR";"2017-06-24";"9586"
"Y17W25";"Y17M06";"LOAN2017_50";"Groupe AVIVA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"10949"
"Y17W25";"Y17M06";"LOAN2017_50";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"10853"
"Y17W25";"Y17M06";"LOAN2017_50";"SIMPL'ASSUR";"Formule Optimum";"CLASSIQUE";"2017-06-24";"12593"
"Y17W25";"Y17M06";"LOAN2017_50";"MAAF Assurances";"Formule Optimum";"MUTUELLE";"2017-06-24";"13275"
"Y17W25";"Y17M06";"LOAN2017_50";"AXA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"15981"
"Y17W25";"Y17M06";"LOAN2017_49";"Zen'up";"Formule Optimum";"RESIDUAL";"2017-06-23";"9165"
"Y17W25";"Y17M06";"LOAN2017_50";"SIMPL'ASSUR";"Minimum";"CLASSIQUE";"2017-06-24";"7177"
"Y17W25";"Y17M06";"LOAN2017_5";"Zen'up";"Formule Optimum";"RESIDUAL";"2017-06-25";"4299"
"Y17W25";"Y17M06";"LOAN2017_50";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-24";"7103"
"Y17W25";"Y17M06";"LOAN2017_50";"Cardif";"Minimum";"BANCASSUREUR";"2017-06-24";"6214"
"Y17W25";"Y17M06";"LOAN2017_50";"AXA";"Minimum";"CLASSIQUE";"2017-06-24";"6830"
"Y17W25";"Y17M06";"LOAN2017_50";"Groupe AVIVA";"Minimum";"CLASSIQUE";"2017-06-24";"5862"
"Y17W25";"Y17M06";"LOAN2017_5";"Zen'up";"Minimum";"RESIDUAL";"2017-06-25";"2256"
"Y17W25";"Y17M06";"LOAN2017_51";"Groupe AVIVA";"Minimum";"CLASSIQUE";"2017-06-24";"6513"
"Y17W25";"Y17M06";"LOAN2017_50";"Zen'up";"Formule Optimum";"RESIDUAL";"2017-06-24";"10311"
"Y17W25";"Y17M06";"LOAN2017_51";"Cardif";"Minimum";"BANCASSUREUR";"2017-06-24";"6728"
"Y17W25";"Y17M06";"LOAN2017_51";"AXA";"Minimum";"CLASSIQUE";"2017-06-24";"7589"
"Y17W25";"Y17M06";"LOAN2017_51";"SIMPL'ASSUR";"Minimum";"CLASSIQUE";"2017-06-24";"7653"
"Y17W25";"Y17M06";"LOAN2017_48";"AFI-ESCA";"Minimum";"RESIDUAL";"2017-06-24";"4594"
"Y17W25";"Y17M06";"LOAN2017_51";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-24";"10924"
"Y17W25";"Y17M06";"LOAN2017_51";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-24";"8249"
"Y17W25";"Y17M06";"LOAN2017_51";"Cardif";"Formule Optimum";"BANCASSUREUR";"2017-06-24";"10163"
"Y17W25";"Y17M06";"LOAN2017_52";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-23";"1331"
"Y17W25";"Y17M06";"LOAN2017_51";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"12059"
"Y17W25";"Y17M06";"LOAN2017_51";"Groupe AVIVA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"12166"
"Y17W25";"Y17M06";"LOAN2017_51";"SIMPL'ASSUR";"Formule Optimum";"CLASSIQUE";"2017-06-24";"13576"
"Y17W25";"Y17M06";"LOAN2017_53";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-24";"1331"
"Y17W25";"Y17M06";"LOAN2017_51";"MAAF Assurances";"Formule Optimum";"MUTUELLE";"2017-06-24";"14749"
"Y17W25";"Y17M06";"LOAN2017_51";"AXA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"17757"
"Y17W25";"Y17M06";"LOAN2017_52";"ALPTIS";"Minimum";"RESIDUAL";"2017-06-23";"2074"
"Y17W25";"Y17M06";"LOAN2017_53";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-24";"3455"
"Y17W25";"Y17M06";"LOAN2017_52";"AXA";"Minimum";"CLASSIQUE";"2017-06-23";"2276"
"Y17W25";"Y17M06";"LOAN2017_52";"Cardif";"Minimum";"BANCASSUREUR";"2017-06-23";"2345"
"Y17W25";"Y17M06";"LOAN2017_52";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-23";"2375"
"Y17W25";"Y17M06";"LOAN2017_54";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-25";"1331"
"Y17W25";"Y17M06";"LOAN2017_52";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-23";"2482"
"Y17W25";"Y17M06";"LOAN2017_53";"Cardif";"Minimum";"BANCASSUREUR";"2017-06-24";"2353"
"Y17W25";"Y17M06";"LOAN2017_53";"AXA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"5593"
"Y17W25";"Y17M06";"LOAN2017_53";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-24";"2491"
"Y17W25";"Y17M06";"LOAN2017_54";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-25";"3455"
"Y17W25";"Y17M06";"LOAN2017_53";"AXA";"Minimum";"CLASSIQUE";"2017-06-24";"2390"
"Y17W25";"Y17M06";"LOAN2017_53";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-24";"2383"
"Y17W25";"Y17M06";"LOAN2017_53";"MAAF Assurances";"Formule Optimum";"MUTUELLE";"2017-06-24";"4454"
"Y17W25";"Y17M06";"LOAN2017_55";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-25";"1331"
"Y17W25";"Y17M06";"LOAN2017_53";"Cardif";"Formule Optimum";"BANCASSUREUR";"2017-06-24";"3214"
"Y17W25";"Y17M06";"LOAN2017_56";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-24";"3455"
"Y17W25";"Y17M06";"LOAN2017_51";"Zen'up";"Formule Optimum";"RESIDUAL";"2017-06-24";"11457"
"Y17W25";"Y17M06";"LOAN2017_53";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"3641"
"Y17W25";"Y17M06";"LOAN2017_53";"ALPTIS";"Minimum";"RESIDUAL";"2017-06-24";"2097"
"Y17W25";"Y17M06";"LOAN2017_52";"Zen'up";"Minimum";"RESIDUAL";"2017-06-23";"1789"
"Y17W25";"Y17M06";"LOAN2017_54";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-25";"2391"
"Y17W25";"Y17M06";"LOAN2017_54";"Cardif";"Minimum";"BANCASSUREUR";"2017-06-25";"2361"
"Y17W25";"Y17M06";"LOAN2017_54";"AXA";"Minimum";"CLASSIQUE";"2017-06-25";"2390"
"Y17W25";"Y17M06";"LOAN2017_53";"Zen'up";"Minimum";"RESIDUAL";"2017-06-24";"1798"
"Y17W25";"Y17M06";"LOAN2017_54";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-25";"2499"
"Y17W25";"Y17M06";"LOAN2017_53";"Zen'up";"Formule Optimum";"RESIDUAL";"2017-06-24";"3469"
"Y17W25";"Y17M06";"LOAN2017_54";"Cardif";"Formule Optimum";"BANCASSUREUR";"2017-06-25";"3223"
"Y17W25";"Y17M06";"LOAN2017_54";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-25";"3653"
"Y17W25";"Y17M06";"LOAN2017_53";"ALPTIS";"Formule Optimum";"RESIDUAL";"2017-06-24";"3840"
"Y17W25";"Y17M06";"LOAN2017_54";"AXA";"Formule Optimum";"CLASSIQUE";"2017-06-25";"5593"
"Y17W25";"Y17M06";"LOAN2017_54";"Zen'up";"Minimum";"RESIDUAL";"2017-06-25";"1807"
"Y17W25";"Y17M06";"LOAN2017_54";"MAAF Assurances";"Formule Optimum";"MUTUELLE";"2017-06-25";"4469"
"Y17W25";"Y17M06";"LOAN2017_55";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-25";"2508"
"Y17W25";"Y17M06";"LOAN2017_55";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-25";"2399"
"Y17W25";"Y17M06";"LOAN2017_55";"Cardif";"Minimum";"BANCASSUREUR";"2017-06-25";"2369"
"Y17W25";"Y17M06";"LOAN2017_55";"AXA";"Minimum";"CLASSIQUE";"2017-06-25";"2390"
"Y17W25";"Y17M06";"LOAN2017_54";"Zen'up";"Formule Optimum";"RESIDUAL";"2017-06-25";"3486"
"Y17W25";"Y17M06";"LOAN2017_55";"Zen'up";"Minimum";"RESIDUAL";"2017-06-25";"1815"
"Y17W25";"Y17M06";"LOAN2017_56";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"3678"
"Y17W25";"Y17M06";"LOAN2017_56";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-24";"2516"
"Y17W25";"Y17M06";"LOAN2017_56";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-24";"2408"
"Y17W25";"Y17M06";"LOAN2017_56";"Zen'up";"Formule Optimum";"RESIDUAL";"2017-06-24";"3518"
"Y17W25";"Y17M06";"LOAN2017_184";"CSF Assurances";"Formule Optimum";"RESIDUAL";"2017-06-24";"7818"
"Y17W25";"Y17M06";"LOAN2017_56";"Cardif";"Formule Optimum";"BANCASSUREUR";"2017-06-24";"3246"
"Y17W25";"Y17M06";"LOAN2017_54";"ALPTIS";"Minimum";"RESIDUAL";"2017-06-25";"2104"
"Y17W25";"Y17M06";"LOAN2017_56";"MAAF Assurances";"Formule Optimum";"MUTUELLE";"2017-06-24";"4499"
"Y17W25";"Y17M06";"LOAN2017_54";"ALPTIS";"Formule Optimum";"RESIDUAL";"2017-06-25";"3853"
"Y17W25";"Y17M06";"LOAN2017_55";"ALPTIS";"Minimum";"RESIDUAL";"2017-06-25";"2111"
"Y17W25";"Y17M06";"LOAN2017_56";"ALPTIS";"Formule Optimum";"RESIDUAL";"2017-06-24";"3879"
"Y17W25";"Y17M06";"LOAN2017_56";"AXA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"5593"
"Y17W25";"Y17M06";"LOAN2017_56";"AXA";"Minimum";"CLASSIQUE";"2017-06-24";"2390"
"Y17W25";"Y17M06";"LOAN2017_56";"Cardif";"Minimum";"BANCASSUREUR";"2017-06-24";"2377"
"Y17W25";"Y17M06";"LOAN2017_56";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-24";"1331"
"Y17W25";"Y17M06";"LOAN2017_57";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-24";"1331"
"Y17W25";"Y17M06";"LOAN2017_57";"AXA";"Minimum";"CLASSIQUE";"2017-06-24";"2390"
"Y17W25";"Y17M06";"LOAN2017_57";"Cardif";"Minimum";"BANCASSUREUR";"2017-06-24";"2418"
"Y17W25";"Y17M06";"LOAN2017_57";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-24";"2449"
"Y17W25";"Y17M06";"LOAN2017_57";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-24";"2560"
"Y17W25";"Y17M06";"LOAN2017_57";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-24";"3455"
"Y17W25";"Y17M06";"LOAN2017_57";"Cardif";"Formule Optimum";"BANCASSUREUR";"2017-06-24";"3301"
"Y17W25";"Y17M06";"LOAN2017_58";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-25";"1331"
"Y17W25";"Y17M06";"LOAN2017_57";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"3741"
"Y17W25";"Y17M06";"LOAN2017_59";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-23";"1331"
"Y17W25";"Y17M06";"LOAN2017_57";"MAAF Assurances";"Formule Optimum";"MUTUELLE";"2017-06-24";"4577"
"Y17W25";"Y17M06";"LOAN2017_57";"AXA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"5593"
"Y17W25";"Y17M06";"LOAN2017_56";"ALPTIS";"Minimum";"RESIDUAL";"2017-06-24";"2118"
"Y17W25";"Y17M06";"LOAN2017_58";"Cardif";"Minimum";"BANCASSUREUR";"2017-06-25";"2459"
"Y17W25";"Y17M06";"LOAN2017_58";"AXA";"Minimum";"CLASSIQUE";"2017-06-25";"2419"
"Y17W25";"Y17M06";"LOAN2017_58";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-25";"2491"
"Y17W25";"Y17M06";"LOAN2017_58";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-25";"2604"
"Y17W25";"Y17M06";"LOAN2017_59";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-23";"3455"
"Y17W25";"Y17M06";"LOAN2017_6";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-24";"2529"
"Y17W25";"Y17M06";"LOAN2017_6";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-24";"5350"
"Y17W25";"Y17M06";"LOAN2017_59";"AXA";"Minimum";"CLASSIQUE";"2017-06-23";"2466"
"Y17W25";"Y17M06";"LOAN2017_59";"Cardif";"Minimum";"BANCASSUREUR";"2017-06-23";"2499"
"Y17W25";"Y17M06";"LOAN2017_59";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-23";"2534"
"Y17W25";"Y17M06";"LOAN2017_59";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-23";"2648"
"Y17W25";"Y17M06";"LOAN2017_60";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-24";"1331"
"Y17W25";"Y17M06";"LOAN2017_59";"Cardif";"Formule Optimum";"BANCASSUREUR";"2017-06-23";"3413"
"Y17W25";"Y17M06";"LOAN2017_60";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-24";"3455"
"Y17W25";"Y17M06";"LOAN2017_59";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-23";"3868"
"Y17W25";"Y17M06";"LOAN2017_59";"MAAF Assurances";"Formule Optimum";"MUTUELLE";"2017-06-23";"4734"
"Y17W25";"Y17M06";"LOAN2017_56";"Zen'up";"Minimum";"RESIDUAL";"2017-06-24";"1823"
"Y17W25";"Y17M06";"LOAN2017_59";"AXA";"Formule Optimum";"CLASSIQUE";"2017-06-23";"5771"
"Y17W25";"Y17M06";"LOAN2017_59";"ALPTIS";"Minimum";"RESIDUAL";"2017-06-23";"2213"
"Y17W25";"Y17M06";"LOAN2017_59";"ALPTIS";"Formule Optimum";"RESIDUAL";"2017-06-23";"4054"
"Y17W25";"Y17M06";"LOAN2017_6";"Cardif";"Minimum";"BANCASSUREUR";"2017-06-24";"3862"
"Y17W25";"Y17M06";"LOAN2017_60";"ALPTIS";"Minimum";"RESIDUAL";"2017-06-24";"2100"
"Y17W25";"Y17M06";"LOAN2017_6";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"6756"
"Y17W25";"Y17M06";"LOAN2017_57";"Zen'up";"Minimum";"RESIDUAL";"2017-06-24";"1867"
"Y17W25";"Y17M06";"LOAN2017_6";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-24";"4755"
"Y17W25";"Y17M06";"LOAN2017_57";"Zen'up";"Formule Optimum";"RESIDUAL";"2017-06-24";"3604"
"Y17W25";"Y17M06";"LOAN2017_6";"AXA";"Minimum";"CLASSIQUE";"2017-06-24";"3591"
"Y17W25";"Y17M06";"LOAN2017_6";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-24";"4425"
"Y17W25";"Y17M06";"LOAN2017_6";"MAAF Assurances";"Formule Optimum";"MUTUELLE";"2017-06-24";"8254"
"Y17W25";"Y17M06";"LOAN2017_6";"Cardif";"Formule Optimum";"BANCASSUREUR";"2017-06-24";"5611"
"Y17W25";"Y17M06";"LOAN2017_58";"Zen'up";"Minimum";"RESIDUAL";"2017-06-25";"1911"
"Y17W25";"Y17M06";"LOAN2017_59";"Zen'up";"Minimum";"RESIDUAL";"2017-06-23";"1956"
"Y17W25";"Y17M06";"LOAN2017_59";"Zen'up";"Formule Optimum";"RESIDUAL";"2017-06-23";"3775"
"Y17W25";"Y17M06";"LOAN2017_6";"Zen'up";"Formule Optimum";"RESIDUAL";"2017-06-24";"5768"
"Y17W25";"Y17M06";"LOAN2017_60";"Cardif";"Minimum";"BANCASSUREUR";"2017-06-24";"2337"
"Y17W25";"Y17M06";"LOAN2017_60";"AXA";"Minimum";"CLASSIQUE";"2017-06-24";"2276"
"Y17W25";"Y17M06";"LOAN2017_60";"MAAF Assurances";"Minimum";"MUTUELLE";"2017-06-24";"2368"
"Y17W25";"Y17M06";"LOAN2017_60";"Cardif";"Formule Optimum";"BANCASSUREUR";"2017-06-24";"3192"
"Y17W25";"Y17M06";"LOAN2017_60";"Groupe AXA";"Minimum";"CLASSIQUE";"2017-06-24";"2474"
"Y17W25";"Y17M06";"LOAN2017_60";"AXA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"5327"
"Y17W25";"Y17M06";"LOAN2017_60";"MAAF Assurances";"Formule Optimum";"MUTUELLE";"2017-06-24";"4424"
"Y17W25";"Y17M06";"LOAN2017_60";"Groupe AXA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"3617"
"Y17W25";"Y17M06";"LOAN2017_61";"AsCourtage";"Minimum";"RESIDUAL";"2017-06-24";"1331"
"Y17W25";"Y17M06";"LOAN2017_61";"AXA";"Formule Optimum";"CLASSIQUE";"2017-06-24";"5327"
"Y17W25";"Y17M06";"LOAN2017_61";"AsCourtage";"Formule Optimum";"RESIDUAL";"2017-06-24";"3455"
